Thu Apr 22 05:00:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:02:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:04:02 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:06:01 -03 2021, Package id 0: +34.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:08:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:10:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:12:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:14:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:16:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:18:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:20:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:22:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:24:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:26:01 -03 2021, Package id 0: +34.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:28:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:30:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:32:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:34:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:36:01 -03 2021, Package id 0: +34.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:38:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:40:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:42:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:44:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:46:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:48:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:50:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:52:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:54:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:56:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 05:58:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:00:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:02:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:04:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:06:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:08:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:10:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:12:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:14:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:16:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:18:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:20:01 -03 2021, Package id 0: +37.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:22:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:24:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:26:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:28:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:30:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:32:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:34:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:36:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:38:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:40:02 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:42:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:44:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:46:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:48:01 -03 2021, Package id 0: +38.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:50:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:52:01 -03 2021, Package id 0: +35.0°C (high = +74.0°C, crit = +84.0°C)
Thu Apr 22 06:54:01 -03 2021, Package id 0: +36.0°C (high = +74.0°C, crit = +84.0°C)
